"Ach, dałbym sto tysięcy",tango,T9093799010,Stefan Gościniak,Stefan Gościniak
"Ach, wybacz mi!",tango,Z0999905006,Wiktor Tychowski,Wiktor Tychowski
Achacao,poema lunfardo,Z0999910554,,
Achat,tango,Z0999990050,,-
Achís,,T0370056088,Eduardo Daniel Ferri,Enrique Cadícamo
Aclaremos,tango,T0370385173,José Raúl Iglesias,José Raúl Iglesias
Acomodate,tango,Z0000024326,Ateo Dapiaggi,
Acompañada y sola,,T0372725911,Chico Novarro,Chico Novarro
Aconsejando,tango,Z0999915432,,
Acorazado Rivadavia,tango,Z0999902208,Ángel Villoldo,-
Acordándome de vos,vals,T0370159139,Aníbal Troilo,Enrique Dizeo
Acordate,vals,T0370059850,Ciriaco Ortiz,Nolo López
Acordate,tango,Z0000004234,Juan Bautista Domingo Rezzano,
Acordate,tango,Z0999900035,Raúl Ruíz Moreno,
Acordate,,Z0999918278,,
Acordate de tu vieja,tango,Z0999901142,Nicolás Alberto Tavarozzi,
Acordate gil,tango,T0464661593,Adolfo Bracciale,Luis A. Zeballos
Acordate lo que fuiste,tango,Z0999900210,,
Acorde menor,,T0373493561,Carlos Camba,-
Acordes porteños,tango,T0370210380,Francisco Laino,Francisco Laino
Acosta en punta,tango,Z0999900211,,
Acquaforte,tango,T0370059861,Horacio Pettorossi,Juan Carlos Marambio Catán
Actual,tango,T0370623554,Osvaldo José Montes,-
Actualidad porteña,tango,T0370153471,Víctor Lomuto,Jesús Fernández Blanco
Acuarela,,T0370059872,,Ángel Benjamin Rodríguez
Acuarela boquense,,T0370316292,"Bachicha, José Cacopardo",José Di Clemente
Acuarela candombera,,T0371498279,Arturo Gallucci,Oscar Vázquez
Acuarela criolla,vals,Z0999990051,,
Acuarela del Brasil,arreglo en tango,Z0999915405,,
Acuarela ribereña,,T0370432259,Maximo Barbieri,
Acuarelas del recuerdo,tango,Z0999918470,,
Acuarelita del arrabal,tango,T0370000126,Cátulo Castillo,José González Castillo (Juan de León)
Acuerdate,vals,Z0999990052,Edmundo Rivero,José María Contursi
Acuerdate de ayer,vals,Z0999990053,,
Acuérdate de mí,,T0373465576,Agustín Bardi,Juan Andrés Caruso
Acuérdate de mí,tango,Z0999914562,César Oscar Sacchi,Gerónimo Gradito
Acunando a Eladia,tango,Z0999916712,Héctor Dengis,
"Adagio, tango & fuga",tango,Z0999990054,,-
Adán y Eva,tango,Z0999917265,Fernando Travesi,-
Addio amore,,Z0999990055,Santos Lipesker,
"Addio, Napoli",,T0370110830,Anselmo A. Aieta,-
"Addio, Venezia",,T0371304618,Luis Brighenti,Enrique Cadícamo
Adela,vals,Z0999916270,Dante Tortonese,Juan Miguel Velich
Adelaida,vals,T0370110841,Francisco Pracánico,Diego Novillo Quiroga
Adelantá el reloj,milonga,T0370179660,"Héctor Lupotto, Antonio Benedicto","Héctor Lupotto, Antonio Benedicto"
Adelante,marcha,Z0999901481,Emilio Iribarne,
Adelante con los faroles,tango,Z0999916651,,-
Adelina,tango,Z0999900212,Serio Alo,
Adelina,vals,Z0999911855,Ramón Montes,
Adelina,vals,Z0999990056,Carlos Gardel,Gabino Ezeiza
Adelita,tango,Z0000015434,Juan Félix Maglio,
Adelita,corrido,Z0000584166,,
Adieu,tango,Z0999905007,"Bronisław Kaper, Walter Jurmann",
Adieu Marie,tango,Z0999905008,Władysław Daniłowski,Aleksander Jan Jellin
"Adieu, kochanie",tango,Z0999905009,Zygmunt Złocień-Orawski,Aleksander Jan Jellin
"Adieu, kochanko ma!",tango,Z0999905010,Fred Melodyst,Andrzej Włast
"Adieu, maleńka ma!",tango,Z0999905011,Stanisław Ferszko,Andrzej Włast
Adiós,tango,T0370085816,Ciriaco Ortiz,Enrique Cadícamo
Adiós,tango,T0370342929,Mariano Mores,"Alberto Laureano Martínez, Pierre Cour"
Adiós,,T0372908616,,
Adiós,vals criollo,T0373812306,Pedro Laurenz,José Pedro de Grandis
Adiós,poema lunfardo,Z0999911357,,
Adiós,,Z0999917280,Agustín Lara,Agustín Lara
Adiós,bolero,Z0999917988,Pintín Castellanos,Pintín Castellanos
Adiós,poema,Z0999990057,,Enrique Cadícamo
Adiós,,Z0999990058,,
Adiós,zamba,Z0999990059,,
Adiós a Gabino Ezeiza,milonga,T0370000182,Enrique Maciel,Héctor Pedro Blomberg
Adiós a Gardel,corrido,Z0000500014,Rafael Hernández,Rafael Hernández
Adiós a la casa vieja,,T0371272262,,Alfredo Bigeschi
Adiós a la real,,T0371332614,Julio De Caro,
Adiós a Pompeya,tango,T0370448455,Osvaldo Manzi,Isusi
Adiós al piano,tango,Z0999901143,Lucio Demare,
Adiós al portón,,T0371571242,"Ángel F. Condercuri, Rodolfo de Forte","Ángel F. Condercuri, Rodolfo de Forte"
Adiós al tango,,T0370549828,,Abel Fontán
Adiós Buenos Aires,tango,Z0999912600,Eduardo Arolas,
Adiós juventud,,Z0999918313,Alberto Benito Cima,
Adiós marinero,tango,T0370243358,Arturo Gallucci,"Reinaldo Yiso, Félix Lipesker"
Adiós mi dulce amor,tango,Z0000073721,Vicente Cafiero,
Adiós mujer,tango,Z0999916620,Miguel Padula,
Adiós para siempre,tango,T0370000239,José María Rizzuti,Nolo López
Adiós para siempre,tango,T0370032920,Antonio Scatasso,Alberto Vacarezza
Adiós para siempre,tango,Z0999917982,Jaime Vallbona,-
Adiós patria,paso doble,T0370238677,Ramón Coll,Ramón Coll
Adiós pueblo,tango,T0370000240,Agustín Bardi,José Pedro de Grandis
Adiós querida,tango,Z0999914913,,
Adiós te vas,tango,T0370201469,Egidio Pittaluga,Cátulo Castillo
"Adiós, adiós",vals,T0370000159,Alfredo Ángel Pelaia,Alfredo Ángel Pelaia
"Adiós, adiós",vals,T0370032895,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano"
"Adiós, adiós, adiós",bolero,Z0999914182,Roberto Cantoral,Roberto Cantoral
"Adiós, adiós, amor",tango,T0370393988,Enrique Rodríguez,Roberto Escalada
"Adiós, adiós, corazón",tango,T0370191540,"Emilio Barbato, Félix Lipesker",Lito Bayardo
"Adiós, americano",,Z0000544809,Sam Coslow,Enrique Cadícamo
"Adiós, amigo",tango,Z0999915747,,-
"Adiós, amor",tango,T0370073576,José Kaplan,Mario Gomila
"Adiós, Argentina",tango,T0464661139,Gerardo Matos Rodríguez,Fernando Silva Valdés
"Adiós, Arolas",tango,T0370070077,Ángel D'Agostino,Enrique Cadícamo
"Adiós, arrabal",tango,T0370156492,Juan Baüer (Firpito),Carlos César Lenzi
"Adiós, bacana",,T0371503853,Enrique Cadícamo,Enrique Cadícamo
"Adiós, Bardi",tango,T0370181659,Osvaldo Pugliese,-
"Adiós, berretín",tango,Z0999900491,,
"Adiós, Buenos Aires",tango,T0370000171,Rodolfo Sciammarella,Leopoldo Torres Ríos
"Adiós, Buenos Aires",tango,T0370032919,Eduardo Arolas,Héctor Polito
"Adiós, Carlitos",tango,Z0999914649,Alberto Di Paulo,
"Adiós, Carlitos",,Z0999990060,Anselmo A. Aieta,Francisco García Jiménez
"Adiós, Carlitos Gardel",poema evocativo,Z0999911319,,
"Adiós, Chantecler",tango,T0370448411,Enrique Cadícamo,Enrique Cadícamo
"Adiós, Coco",tango,T0371195388,Carlos Ángel Lázzari,
"Adiós, corazón",tango,T0464675737,Lalo Etchegoncelay,Héctor Sapelli
"Adiós, Delfy",,T0370858299,Sebastián Piana,
"Adiós, dulce ayer",vals,Z0000195944,"Juan Carlos Casaretto, Conrado Regalbuto",-
"Adiós, Gardel",vals,Z0999990061,,
"Adiós, golondrina",,T0350003927,Alfonso Esparza Oteo,
"Adiós, hermano",tango,Z0999901144,Lucio Antonio D'Agostino,
"Adiós, juventud",vals,T0370032953,Antonio Sureda,Gerónimo Sureda
"Adiós, juventud",tango,T0373789617,Juan Canaro,Jesús Fernández Blanco
"Adiós, juventud",,Z0999990062,Alfredo Núñez de Borbón,Alfredo Núñez de Borbón
"Adiós, maestro",tango,T0370311479,Aquiles Roggero,José Rótulo
"Adiós, Manuela",,T0371020006,Gabriel Clausi,Ismael Roberto Aguilar
"Adiós, mi amor",,Z0000169253,Francisco Canaro,Francisco Canaro
"Adiós, mi Argentina",tango,Z0999990063,Ada Falcón,Ada Falcón
"Adiós, mi barrio",candombe?tango,T0464659479,Ramón Collazo,Víctor Soliño
"Adiós, mi vida, adiós",,T0370494793,Enrique Carmelo Alessio,Reinaldo Yiso
"Adiós, milonguera",tango,Z0999900492,Carlos Alberto Sánchez,Enrique Cadícamo
"Adiós, milonguero viejo",,Z0999990064,"Arturo Gallucci, Osvaldo Tarantino","Arturo Gallucci, Osvaldo Tarantino"
"Adiós, muchachos",tango,T0370000217,Julio César Alberto Sanders,César Felipe Vedani
"Adiós, muchachos",,Z0999990065,,Xavier Cugat
"Adiós, mujer",tango,T0370105762,Miguel Padula,Humberto Manta
"Adiós, muñeca",,T0373547477,Enrique Cadícamo,-
"Adiós, nada más que un adiós",,T0371887909,Abel Fontán,Abel Fontán
"Adiós, Ninón",,T0370105773,"Armando Tagini, Francisco García Jiménez",
"Adiós, Nonino",tango,T0370573764,Astor Piazzolla,Eladia Blázquez
"Adiós, Nonino 1a. Cadencia",,Z0999909556,Astor Piazzolla,
"Adiós, Nonino Dos Cadencias",,Z0999909557,Astor Piazzolla,
"Adiós, Nonino Elegia",,Z0999909558,"Astor Piazzolla, Pablo Ziegler",
"Adiós, Nonino",,Z0999909152,Astor Piazzolla,
"Adiós, Nonino",,Z0999909153,Astor Piazzolla,
"Adiós, Nonino",,Z0999909154,"Astor Piazzolla, Pablo Ziegler",
"Adiós, Nonino/La Yumba",,Z0999909155,"Astor Piazzolla, Osvaldo Pugliese",
"Adiós, palomita",tango,Z0999990066,José Lucchesi,-
"Adiós, palomita, adiós",tango,T0370296562,Juan Sánchez Gorio,Reinaldo Yiso
"Adiós, pampa mía",tango,T0370229278,"Francisco Canaro, Mariano Mores, Ivo Pelay","Francisco Canaro, Mariano Mores, Ivo Pelay"
"Adiós, París",tango,Z0999900213,Graciano Gómez,José Rótulo
"Adiós, Pigall",,T0371983866,"Anselmo F. Aieta, Edgardo Roberto Truffa","Anselmo F. Aieta, Edgardo Roberto Truffa"
"Adiós, Pirincho",tango,Z0999918161,"Emilio Marchiano, Alfonso Lacueva",-
"Adiós, Porota",tango,Z0999901620,,
"Adiós, pueblito",tango,Z0999916255,Juan Sánchez Gorio,Horacio Sanguinetti
"Adiós, que me voy llorando",canción,T0370214837,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano"
"Adiós, que te vaya bien",,T0370093223,Juan Bautista Domingo Rezzano,Francisco Antonio Bastardi
"Adiós, que te vaya bien",,T0373270702,,
"Adiós, que te vaya bien",tango,Z0000020182,Enrique Delfino,
"Adiós, que te vaya bien",zamba,Z0999900214,Enrique Delfino,Alberto Vacarezza
"Adiós, querida!",vals,T0370165846,Horacio Salgán,Carmelo Volpe
"Adiós, querida!",tango,Z0999900577,,Oscar Rubens
"Adiós, Susana",fox trot,T0464659413,Ramón Collazo,Víctor Soliño
"Adiós, vidalita",tango,T0370052360,Juan Larenza,Lito Bayardo
Admiración,tango,Z0000024423,"Saverio Puleio, Francisco Fiorentino",
Adolescencia,tango,Z0001117397,Néstor Ballestero,Ernesto Pierro
Adolfo Cia,,Z0999990067,Osvaldo Larrea,
Adónde,,Z0001110007,,
Adónde están los varones?,milonga,T0370000251,Francisco Troppoli,Azucena Maizani
Adónde te iras milonga,milonga campera,Z0999990068,,
Adónde vas,tango,Z0999918605,,
"Adónde vas, Pierrot?",tango,Z0000024165,Mauricio Mignot,Armando Tagini
Adónde vas?,tango,T0373764352,José Ogivieki,Alejandro Szwarcman
Adoración,,T0370073645,María Isolina Godard,Juan Andrés Caruso
Adoración,vals,T0370256953,Ramón Argüello,Pedro Pidoto
Adoración,vals,Z0000015443,Niels Jorge Paulos,Alfonso Giménez
Adoración,tango,Z0999900215,Eduardo Bianco,
Adoración,vals,Z0999900493,Juan Polito,
Adoración,tango,Z0999901145,,
Adoración,vals,Z0999915273,José Servidio,
Adoración paternal,,T0370427329,,
Adoremos a Nuestro Señor,,T0371197204,POPULAR TRADICIONAL,Acho Manzi
Adrogué,,Z0001010779,,Jorge Luis Borges
Adulon,,Z0999990069,"Agustín Irusta, Roberto Fugazot, Lucio Demare",
Advertencia,milonga,T0370291829,"Luis Mario Bossi, Juan Maiolo",
Aeropuerto,,T0371493172,,Oscar Vázquez
Aerotango,tango,T0370806453,Fernando Horacio Cabarcos,-
Afaire,poema lunfardo,Z0999914082,,
Afanancio,tango,T0370329182,Francisco Yovino,Ángel Robledo
Afectos,,T0373153275,,Horacio Arturo Ferrer
Afeitao y sin visita,milonga,Z0999916271,,Antonio Caggiano
Afeitate el 7 que el 8 es fiesta,tango,Z0999917234,,-
Aferrado a ese recuerdo,poema lunfardo,Z0999912957,,
Aferrate a mí,,T0372664055,Carlos Lucero,Carlos Lucero
Afiche,,Z0999990070,Alfredo De Franco,
Afiches,tango,T0370394005,Atilio Stampone,Homero Expósito
Afilador,ranchera,T0370000295,Francisco Pracánico,Emilio Magaldi
Afilame que me gusta,tango,Z0999917410,,-
Afligido,tango,Z0999916115,,-
"Aflojá un peso, che",tango,Z0999917212,,-
Aflojale un poco más,,T0372249790,Osvaldo Larrea,
Aflojaste tiburón,tango,Z0999901146,,
Afrotango,tango,T0373951655,Nelson Rodrigo Herraz Viglieca,
Afternoon,tango,T8017482144,Peter Ludwig,-
Afuera con el Sol,tango,T0371640708,Virgilio Expósito,Virgilio Expósito
Again,,T0373670406,Oscar Vázquez,Oscar Vázquez
"Agarrate, Catalina",,T0374188585,Esteban Morgado,-
"Agarrate, Catalina",ranchera,T0464660636,Adolfo Mondino,Víctor Soliño
Agarren al ladrón,,T0373111035,,Carlos Lucero
Agárrese Don Enrique,tango,Z0002296417,Daniel Melingo,Daniel Melingo
Agente de la esquina,tango,T0370287094,Raúl Portoles Peralta,Julio A. Buron
Agitando pañuelos,zamba,T0370432351,,
Agonía,,Z0000024217,Alejandro Junnissi,Ernesto Cardenal
Agonia,,Z0999990071,,Julio Sosa
Agrandao por tu linaje,tango,T0374081432,Mario Valdez,Martina Iñiguez
Agravios,,T0370072448,Mariano Mores,
Agua bendita,tango,T0370085849,Enrique Delfino,
Agua clara,tango,Z0999918015,Pedro Toscano,Jesús Fernández Blanco
Agua corriente,tango,Z0000024232,Juan Carlos Rodríguez,-
Agua de manantial,milonga,Z0999917634,Alfredo Sadi,Alfredo Sadi
Agua dulce,tango,Z0999917217,Ángel Danesi,-
Agua florida,tango,T0464657633,Ramón Collazo,Fernando Silva Valdés
Agua fuerte,canción,Z0999914166,,
Agua mansa,tango,T0370072415,Juan Carlos Ghio,
Agua mansa,tango,Z0999918201,Enrique Delfino,
Agua que fluye,,Z0999990072,Juan Esteban Etcheverry,José María Calderón
Agua serena,tango,Z0999901147,,
"Agua, agua",rumba,T0700004201,"María Grever, Mack David",María Grever
Aguanta,,Z0999990073,Luis Martínez Serrano,Luis Martínez Serrano
Aguantame un cacho más,tango,Z0999918905,Ernesto Baffa,
Aguantate corazón,,T0371468244,Oscar 'Cacho' Valles,Oscar 'Cacho' Valles
Aguantate si podés,tango,Z0999917195,Francisco Grillo,-
"Aguantate, Casimiro",tango,T0370432373,Alberto Mastra,Alberto Mastra
Aguante Buenos Aires,tango,Z0001076476,,Héctor Negro
Aguante de tango,tango,T0374242688,,Héctor Negro
Aguante el corazón,tango,T0373869045,Héctor Dengis,
Aguarda,milonga,Z0999918372,Jorge Dragone,
"Aguardate, china",tango criollo,Z0999911888,Alfredo E. Gobbi,-
Aguas claras,,T0372834699,Mario Valdez,-
Aguas tristes,,Z0000094414,Azucena Maizani,
Aguas turbias,tango,T0370188150,"Alfredo Attadía, Orestes Cúfaro",Francisco Gorrindo
Aguaterito,milonga,Z0999990074,José Larralde,José Larralde
"Agüelita, qué hora son",vals,T0370000364,Roberto Díaz,Cayetano Oreste
Agüelo [abuelo] payador,,T0370858404,,Julio Martín
Aguila real,tango,Z0999910389,Sebastián Piana,
Aguilucho,tango,T0370165868,Helena Codebo de Leporace,
Agüita de la vertiente,zamba,Z0999917054,Samy Friedenthal,
Agüita templa[...],,Z0001111607,Osvaldo Larrea,Antonio Bartrina
Aguja brava,tango,T0371157037,Edmundo Rivero,Eduardo Giorlandini
"Ah, mis tiempos!",,T0370833774,,
Ahí está,tango,T0370311504,Miguel Brunetti,Gastón Borderia
Ahí nomás,tango,T0370108965,Manuel Campoamor,-
Ahí va catanga,tango,Z0999900494,,
Ahí va catanga,,Z0999990075,,
Ahí va el disco,tango,Z0999901621,,
Ahí va el dulce,tango,T0370000386,Juan Canaro,Osvaldo Sosa Cordero
Ahí va un tango,tango,T0464659048,Orlando Romanelli,Alberto Munilla
Ahi viene el negro raul,,T0371187006,Sebastián Piana,
Ahí viene la vieja,tango,Z0999916989,Mauricio Mignot,-
Ahí vienen los candomberos,candombe,Z0999990076,,
Ahijuna canejo po rom pom pom,ranchera,Z0999916695,,
Ahora,,T0372670502,Mariano Mores,
Ahora canta Juan Mondiola,tango,T0370858471,,
Ahora canto el tango,,T0372573357,Carlos Lucero,Carlos Lucero
Ahora me llaman señor,,Z0999990077,Marcelo Biondini,José Andrés Lazzaro
Ahora no me conocés,tango,T0370171973,Armando Baliotti,Carlos Giampé
Ahora que estamos solos,,T0370186610,Francisco Lomuto,"Antonio Botta, Ivo Pelay"
Ahora que somos tan amigos,,T0372128067,José Colángelo,Alberto Peyrano
Ahora sí,tango,Z0999990078,,-
Ahora son los manzanares,,T0371687896,Sebastián Piana,
Ahora soy casado,tango,Z0999900495,,
Ahora soy casado,,Z0999916629,,
Ahora te llaman Lulú,milonga,T0370544027,Mariano Mores,Rodolfo M. Taboada
Ahora tengo un amor,vals,T0370251732,Rodolfo Sciammarella,Rodolfo Sciammarella
Ahora y aquí,vals,T0373340238,Emilio de la Peña,Acho Manzi
Ahura,tango,Z0999917691,,-
Aída,vals,Z0999916254,Feliciano Brunelli,Feliciano Brunelli
Aire,,T0373686431,Enrique Rodríguez,Enrique Cadícamo
Aire de Buenos Aires,,Z0001024481,,
Aire de Buenos Aires,,Z0999909156,,
Aire de la Zamba Niña,,Z0999909559,Astor Piazzolla,Pocha Barros
Aire de pericón,,T0373781475,Sebastián Piana,
Aire de Tango,tango,Z0999990079,,-
Aire de vals,,Z0000139655,Federico Silva,
Aire sin final,,T0373273632,Alfredo Rubín,Alfredo Rubín
Aires criollos,aire criollo,Z0999900612,,
Aires de vals,vals,Z0999917809,,
Aishe,tango,Z0999990080,,
Ajustate las espuelas,gato,T0370000422,"Agustín Magaldi, Pedro Noda",Carlos Pesce
Akemilonga,milonga,T8017753413,Juan María Solare,-
Al aire libre,,T0371086451,Luis Stazo,Héctor Negro
Al amigo Bacharach,,Z0000181837,"Luis César Amadori, Julio Porter",
Al amigo Bacharach,,Z0000835331,"Luis César Amadori, Julio Porter",
Al amigo Daniel Scioli,tango,Z0999916027,"Ernesto Baffa, Daniel Lomuto",-
Al amigo Pablo Rago,tango,T0373364681,Ramiro Gallo,-
Al amparo de tus ojos,vals,Z0999917671,Antonio Bonavena,Juan Durante
Al arrullo de un violín,tango,Z0999915971,,
Al Atlético Campo Gallo,,T0372576607,,Carlos Lucero
Al brillar de los fogones,,T0370000502,Alfredo Cordisco,Enrique Miguel Gaudino
Al Buenos Aires de las tres de la mañana,,T0370475118,Adolfo Abalos,
Al buenos aires que se fue,,T0371332625,Julio De Caro,
Al calor de tus besos,vals,Z0999911334,,Lito Bayardo
Al cerrar los ojos,tango,T0370188183,Manuel Buzón,César Felipe Vedani
Al chasquiar de las ioronas,refalosa puntana,Z0999901606,R. Arancibia Rodríguez,
Al Colorado de Banfield,tango,T0371883861,"Ernesto Baffa, Roberto Pérez Prechi",-
Al compás de tu mentira,tango,Z0000049093,Rodolfo Sciammarella,Héctor Canziani
Al compás de un dos por cuatro,tango,T0370510374,,Roberto Vidal
Al compás de un tango,tango,T0370179706,Alberto Suárez Villanueva,Oscar Rubens
Al compás del corazón,tango,T0370174472,Domingo Federico,Homero Expósito
Al corazón solitario,,T0371020120,Carlos Lucero,
Al fin de cuentas,tango,T0370272142,Enrique Campos,Juan Fulginiti
Al final para qué,,T0370968947,Erma Suárez,Ernesto Omar Rossi
Al final todos se van,tango,T0720797238,"Max Masri, Diego Sebastian Velazquez",-
"Al final, el miedo",,T0372319431,Dante Amicarelli,Alberto Peyrano
Al futuro Viejo Gasómetro,tango,Z0001248854,Osvaldo Tubino,Ernesto Pierro
Al galope,milonga,T0370448671,"Leopoldo Federico, Domingo Rulio",-
Al girar del vals,vals,Z0999918740,"Javier Mazzea, Ángel Cicchetti",
Al gran bonete,tango,T0370000568,Roberto Firpo,
Al gran bonete,,T0370032975,Gabriel Clausi,Ismael Roberto Aguilar
Al gran campeón,tango,T0370351997,"Héctor Mauré, Rafael Lauria, Sergio Gasparini","Héctor Mauré, Rafael Lauria, Sergio Gasparini"
Al gran campeón,tango,Z0000176082,,Anselmo A. Aieta
Al gran Horacio Salgán,tango,Z0999916802,Oscar Alemán,-
Al Gran Maestro D'Arienzo,tango,T0370790138,Agustín Minotti,-
Al gran pueblo argentino,,T0371257349,Mariano Mores,
"Al hipódromo, chofer",tango,Z0999900496,Julio Bonnet,
Al jardin de la republica,zamba,Z0999990081,Virgilio Carmona,Virgilio Carmona
Al maestro con nostalgia,tango,T0371610784,Carlos García,-
Al maestro de canto,vals,T0374129937,Reynaldo Martín,Roberto Díaz
Al Mago,poema evocativo,Z0999913310,,
"Al mal tiempo, buena cara",tango,T0370104747,Enrique Rodríguez,Ivo Pelay
Al margen de la ley,tango,Z0999901148,,
Al mercado,tango,Z0999909147,,
Al mismo precio,,T0370304327,,Juan José Correia
Al morocho del abasto,,Z0999990082,Italo Silvestre Gianetti,Italo Silvestre Gianetti
Al morocho inmortal,,T0370475276,Alberto Cosentino,Alberto Cosentino
Al mundo le falta un tornillo,tango,T0370085941,José María Aguilar,Enrique Cadícamo
Al ñudo,tango,Z0999901149,Salvador Grupillo,Luis Rubistein
Al Obelisco,,T0372901240,,Martina Iñiguez
Al parque,tango,Z0999916544,,-
Al pasar,vals,T0370194345,José Raúl Iglesias,Juan Bautista Gatti
Al pasar de las carretas,,T0370110090,Italo Silvestre Gianetti,Eduardo Pereyra
Al pasar por Veracruz,,T0370199420,Enrique Cadícamo,
